序號,答案
20240117090001,78.16989135742188
20240117091001,76.76528930664062
20240117092001,76.80075073242188
20240117093001,79.172607421875
20240117094001,81.20252990722656
20240117095001,83.11767578125
20240117100001,83.87533569335938
20240117101001,96.41915893554688
20240117102001,107.638427734375
20240117103001,123.76954650878906
20240117104001,144.2232208251953
20240117105001,164.23439025878906
20240117110001,207.67727661132812
20240117111001,236.7650909423828
20240117112001,257.6512145996094
20240117113001,265.92779541015625
20240117114001,262.3405456542969
20240117115001,249.70069885253906
20240117120001,238.37843322753906
20240117121001,223.99285888671875
20240117122001,217.2252960205078
20240117123001,216.6966552734375
20240117124001,215.8753204345703
20240117125001,224.6254119873047
20240117130001,272.0615539550781
20240117131001,328.7159729003906
20240117132001,349.7405090332031
20240117133001,318.72589111328125
20240117134001,269.9266052246094
20240117135001,292.77642822265625
20240117140001,413.90325927734375
20240117141001,507.63494873046875
20240117142001,436.4362487792969
20240117143001,238.01544189453125
20240117144001,84.0609130859375
20240117145001,35.39421081542969
20240117150001,39.05577087402344
20240117151001,39.68025207519531
20240117152001,36.31230163574219
20240117153001,30.430892944335938
20240117154001,23.951492309570312
20240117155001,17.788742065429688
20240117160001,12.691696166992188
20240117161001,9.411941528320312
20240117162001,6.320358753204346
20240117163001,4.579056262969971
20240117164001,3.6509861946105957
20240117165001,2.0196385383605957
20240119090001,215.34437561035156
20240119091001,232.46051025390625
20240119092001,237.96575927734375
20240119093001,236.5031280517578
20240119094001,250.6702423095703
20240119095001,295.3936462402344
20240119100001,345.9814453125
20240119101001,398.72088623046875
20240119102001,610.4638061523438
20240119103001,1001.2467041015625
20240119104001,1180.33349609375
20240119105001,1184.493896484375
20240119110001,1181.255126953125
20240119111001,1198.976318359375
20240119112001,1228.8309326171875
20240119113001,1279.1512451171875
20240119114001,1332.0179443359375
20240119115001,1242.6021728515625
20240119120001,1030.4576416015625
20240119121001,822.4619140625
20240119122001,697.7013549804688
20240119123001,739.4307250976562
20240119124001,952.989990234375
20240119125001,1222.30810546875
20240119130001,1255.4937744140625
20240119131001,1054.3104248046875
20240119132001,733.6019287109375
20240119133001,542.6634521484375
20240119134001,488.7723693847656
20240119135001,529.9031982421875
20240119140001,548.7025146484375
20240119141001,478.35162353515625
20240119142001,382.2471923828125
20240119143001,288.49871826171875
20240119144001,199.14340209960938
20240119145001,142.12066650390625
20240119150001,99.49470520019531
20240119151001,74.50465393066406
20240119152001,55.88299560546875
20240119153001,41.40733337402344
20240119154001,30.864791870117188
20240119155001,24.239364624023438
20240119160001,18.751327514648438
20240119161001,16.198715209960938
20240119162001,13.032241821289062
20240119163001,9.589157104492188
20240119164001,6.298508167266846
20240119165001,4.567795276641846
20240224090001,55.995147705078125
20240224091001,77.9630126953125
20240224092001,106.06758117675781
20240224093001,128.68060302734375
20240224094001,131.4134979248047
20240224095001,165.5047149658203
20240224100001,231.1044921875
20240224101001,296.9895935058594
20240224102001,304.0772399902344
20240224103001,286.3044738769531
20240224104001,303.3675842285156
20240224105001,288.14013671875
20240224110001,228.2050323486328
20240224111001,230.4459686279297
20240224112001,220.21609497070312
20240224113001,194.8764190673828
20240224114001,156.1874237060547
20240224115001,115.82992553710938
20240224120001,73.68888854980469
20240224121001,52.8414306640625
20240224122001,48.47798156738281
20240224123001,53.073944091796875
20240224124001,57.77723693847656
20240224125001,60.888885498046875
20240224130001,62.42530822753906
20240224131001,58.58575439453125
20240224132001,50.88423156738281
20240224133001,43.04820251464844
20240224134001,36.19227600097656
20240224135001,31.230636596679688
20240224140001,25.937393188476562
20240224141001,25.797653198242188
20240224142001,23.866592407226562
20240224143001,20.760848999023438
20240224144001,17.022079467773438
20240224145001,14.131301879882812
20240224150001,10.312271118164062
20240224151001,8.798660278320312
20240224152001,6.793320178985596
20240224153001,5.153244495391846
20240224154001,4.000565052032471
20240224155001,3.6873021125793457
20240224160001,1.7718967199325562
20240224161001,1.3775485754013062
20240224162001,0.7948764562606812
20240224163001,0.03782689943909645
20240224164001,0.0
20240224165001,0.0
20240226090001,37.46235656738281
20240226091001,42.40391540527344
20240226092001,49.42884826660156
20240226093001,59.94032287597656
20240226094001,75.81216430664062
20240226095001,92.16177368164062
20240226100001,111.53669738769531
20240226101001,121.55917358398438
20240226102001,130.31736755371094
20240226103001,136.81979370117188
20240226104001,141.495849609375
20240226105001,143.20330810546875
20240226110001,137.42636108398438
20240226111001,123.15052795410156
20240226112001,99.70280456542969
20240226113001,73.38572692871094
20240226114001,50.83415222167969
20240226115001,36.84407043457031
20240226120001,27.447372436523438
20240226121001,26.434890747070312
20240226122001,26.493820190429688
20240226123001,28.318344116210938
20240226124001,33.18782043457031
20240226125001,41.65657043457031
20240226130001,49.97407531738281
20240226131001,54.54667663574219
20240226132001,54.09185791015625
20240226133001,50.37315368652344
20240226134001,45.10667419433594
20240226135001,40.35371398925781
20240226140001,33.39100646972656
20240226141001,31.247848510742188
20240226142001,27.592758178710938
20240226143001,24.033462524414062
20240226144001,20.863388061523438
20240226145001,18.067123413085938
20240226150001,14.423507690429688
20240226151001,12.611740112304688
20240226152001,10.832992553710938
20240226153001,9.245834350585938
20240226154001,7.830307483673096
20240226155001,6.576462268829346
20240226160001,6.862839221954346
20240226161001,3.7689671516418457
20240226162001,2.3603672981262207
20240226163001,1.4965671300888062
20240226164001,0.41435277462005615
20240226165001,0.6938022375106812
20240327090001,97.40560913085938
20240327091001,107.81443786621094
20240327092001,121.3167724609375
20240327093001,157.33212280273438
