序號,答案
20240117090001,55.889678955078125
20240117091001,46.88533401489258
20240117092001,48.36610794067383
20240117093001,62.85356521606445
20240117094001,103.124267578125
20240117095001,115.89213562011719
20240117100001,102.07722473144531
20240117101001,88.20689392089844
20240117102001,67.62767028808594
20240117103001,112.6108627319336
20240117104001,301.5132141113281
20240117105001,444.6983947753906
20240117110001,547.5545043945312
20240117111001,557.2628173828125
20240117112001,518.3602294921875
20240117113001,662.4290161132812
20240117114001,694.913818359375
20240117115001,712.088623046875
20240117120001,702.3953857421875
20240117121001,637.0994873046875
20240117122001,478.43377685546875
20240117123001,332.93487548828125
20240117124001,346.44720458984375
20240117125001,431.4698181152344
20240117130001,523.8628540039062
20240117131001,566.2864990234375
20240117132001,712.132080078125
20240117133001,734.3546142578125
20240117134001,964.0865478515625
20240117135001,968.3644409179688
20240117140001,546.0070190429688
20240117141001,453.50885009765625
20240117142001,223.8864288330078
20240117143001,200.97305297851562
20240117144001,141.20913696289062
20240117145001,85.19691467285156
20240117150001,43.7271728515625
20240117151001,27.2544002532959
20240117152001,29.0811824798584
20240117153001,21.464279174804688
20240117154001,17.286075592041016
20240117155001,11.010478019714355
20240117160001,8.43403148651123
20240117161001,6.374545097351074
20240117162001,4.043264389038086
20240117163001,2.8031721115112305
20240117164001,1.5416653156280518
20240117165001,1.7801663875579834
20240119090001,196.1357879638672
20240119091001,193.56106567382812
20240119092001,253.39993286132812
20240119093001,312.57293701171875
20240119094001,364.41796875
20240119095001,402.16473388671875
20240119100001,449.3565368652344
20240119101001,463.53839111328125
20240119102001,584.0916748046875
20240119103001,1186.2127685546875
20240119104001,1458.998291015625
20240119105001,1421.4080810546875
20240119110001,1611.03369140625
20240119111001,1819.431884765625
20240119112001,1616.235107421875
20240119113001,1350.02734375
20240119114001,1130.472412109375
20240119115001,1274.8663330078125
20240119120001,1666.577392578125
20240119121001,1176.4510498046875
20240119122001,832.45068359375
20240119123001,780.6170654296875
20240119124001,801.6907958984375
20240119125001,1457.4571533203125
20240119130001,1456.119384765625
20240119131001,959.9581909179688
20240119132001,849.5368041992188
20240119133001,859.46484375
20240119134001,696.5502319335938
20240119135001,788.1048583984375
20240119140001,744.0738525390625
20240119141001,527.5475463867188
20240119142001,423.0829162597656
20240119143001,321.2306213378906
20240119144001,207.02243041992188
20240119145001,158.42892456054688
20240119150001,129.16616821289062
20240119151001,102.1319580078125
20240119152001,78.79611206054688
20240119153001,54.70216751098633
20240119154001,38.18413543701172
20240119155001,27.1899471282959
20240119160001,19.48371124267578
20240119161001,13.516090393066406
20240119162001,8.998533248901367
20240119163001,6.5643439292907715
20240119164001,4.715685844421387
20240119165001,3.496372699737549
20240224090001,68.31652069091797
20240224091001,69.75717163085938
20240224092001,97.134521484375
20240224093001,196.17408752441406
20240224094001,198.05062866210938
20240224095001,103.84327697753906
20240224100001,94.5114974975586
20240224101001,101.54522705078125
20240224102001,93.70327758789062
