序號,答案
20240117090001,220.3501739501953
20240117091001,186.91241455078125
20240117092001,157.31480407714844
20240117093001,144.125244140625
20240117094001,139.3943328857422
20240117095001,126.90364074707031
20240117100001,106.003173828125
20240117101001,90.59640502929688
20240117102001,82.39047241210938
20240117103001,77.41502380371094
20240117104001,77.12843322753906
20240117105001,92.61422729492188
20240117110001,131.15333557128906
20240117111001,186.45887756347656
20240117112001,257.14996337890625
20240117113001,297.2049865722656
20240117114001,256.3667297363281
20240117115001,250.1080322265625
20240117120001,342.090087890625
20240117121001,443.6231384277344
20240117122001,496.52252197265625
20240117123001,538.7818603515625
20240117124001,511.2693786621094
20240117125001,449.445556640625
20240117130001,377.9165954589844
20240117131001,377.4844970703125
20240117132001,408.513916015625
20240117133001,454.4302673339844
20240117134001,480.57757568359375
20240117135001,490.3690490722656
20240117140001,442.32855224609375
20240117141001,352.4007873535156
20240117142001,268.45147705078125
20240117143001,197.72869873046875
20240117144001,150.43296813964844
20240117145001,124.11001586914062
20240117150001,95.78822326660156
20240117151001,63.39851379394531
20240117152001,37.88221740722656
20240117153001,21.899642944335938
20240117154001,13.160324096679688
20240117155001,8.460922241210938
20240117160001,5.619766712188721
20240117161001,3.6630711555480957
20240117162001,2.3963475227355957
20240117163001,1.7162021398544312
20240117164001,1.1630100011825562
20240117165001,0.5183261632919312
20240119090001,211.02493286132812
20240119091001,218.13134765625
20240119092001,241.40184020996094
20240119093001,288.2320251464844
20240119094001,341.4934997558594
20240119095001,390.2449645996094
20240119100001,443.22613525390625
20240119101001,445.9549865722656
20240119102001,706.7643432617188
20240119103001,1390.35693359375
20240119104001,1554.40087890625
20240119105001,1288.4617919921875
20240119110001,1290.257080078125
20240119111001,1478.0499267578125
20240119112001,1523.3363037109375
20240119113001,1424.7462158203125
20240119114001,1375.818603515625
20240119115001,1544.378173828125
20240119120001,1698.21923828125
20240119121001,1407.446044921875
20240119122001,971.3579711914062
20240119123001,688.8563232421875
20240119124001,786.385498046875
20240119125001,1207.2633056640625
20240119130001,1340.6878662109375
20240119131001,1048.2659912109375
20240119132001,787.2685546875
20240119133001,667.917724609375
20240119134001,611.1909790039062
20240119135001,645.3889770507812
20240119140001,760.9437255859375
20240119141001,885.7608032226562
20240119142001,837.2366943359375
20240119143001,734.7747802734375
20240119144001,596.3702392578125
20240119145001,283.6555480957031
20240119150001,136.95188903808594
20240119151001,110.54925537109375
20240119152001,98.02874755859375
20240119153001,80.2694091796875
20240119154001,64.62254333496094
20240119155001,53.34751892089844
20240119160001,44.79881286621094
20240119161001,36.84880065917969
20240119162001,27.951492309570312
20240119163001,18.932540893554688
20240119164001,11.508499145507812
20240119165001,6.728195667266846
20240224090001,75.16046142578125
20240224091001,79.3135986328125
20240224092001,96.41047668457031
20240224093001,111.21163940429688
20240224094001,86.68141174316406
20240224095001,128.3235321044922
20240224100001,337.2859191894531
20240224101001,289.15826416015625
20240224102001,87.53810119628906
20240224103001,41.06980895996094
20240224104001,94.83271789550781
20240224105001,160.4434051513672
