序號,答案
20240117090001,89.11052703857422
20240117091001,94.0442886352539
20240117092001,89.35895538330078
20240117093001,58.243019104003906
20240117094001,68.12848663330078
20240117095001,103.71758270263672
20240117100001,73.53461456298828
20240117101001,61.11894989013672
20240117102001,55.49663543701172
20240117103001,59.18512725830078
20240117104001,71.39043426513672
20240117105001,119.0393295288086
20240117110001,200.19125366210938
20240117111001,288.5478210449219
20240117112001,310.5260314941406
20240117113001,299.2125549316406
20240117114001,229.7844696044922
20240117115001,144.96543884277344
20240117120001,99.21366119384766
20240117121001,260.0920715332031
20240117122001,208.87062072753906
20240117123001,204.03761291503906
20240117124001,217.4254608154297
20240117125001,216.31298828125
20240117130001,218.021484375
20240117131001,223.79949951171875
20240117132001,243.3733367919922
20240117133001,279.8935546875
20240117134001,311.04315185546875
20240117135001,691.5761108398438
20240117140001,765.2305908203125
20240117141001,547.6624145507812
20240117142001,243.06761169433594
20240117143001,190.78729248046875
20240117144001,134.13526916503906
20240117145001,69.7854995727539
20240117150001,45.553199768066406
20240117151001,30.35271644592285
20240117152001,9.898964881896973
20240117153001,11.500557899475098
20240117154001,11.653679847717285
20240117155001,18.13981056213379
20240117160001,19.5449161529541
20240117161001,17.80368995666504
20240117162001,16.79326820373535
20240117163001,15.829598426818848
20240117164001,13.793206214904785
20240117165001,9.263344764709473
20240119090001,195.0349884033203
20240119091001,220.7286376953125
20240119092001,257.0306396484375
20240119093001,319.0073547363281
20240119094001,329.4004821777344
20240119095001,314.7712707519531
20240119100001,295.3791198730469
20240119101001,300.5971984863281
20240119102001,345.5882263183594
20240119103001,394.5911865234375
20240119104001,490.81597900390625
20240119105001,612.0343017578125
20240119110001,691.3399047851562
20240119111001,763.4473876953125
20240119112001,1072.4219970703125
20240119113001,1099.9312744140625
20240119114001,994.3553466796875
20240119115001,716.7066650390625
20240119120001,468.5083923339844
20240119121001,614.9000854492188
20240119122001,872.631103515625
20240119123001,858.865966796875
20240119124001,535.9825439453125
20240119125001,396.4189147949219
20240119130001,742.0811157226562
20240119131001,880.0564575195312
20240119132001,576.0166625976562
20240119133001,261.80731201171875
20240119134001,239.4535369873047
20240119135001,209.10491943359375
20240119140001,178.77642822265625
20240119141001,163.95181274414062
20240119142001,153.9178009033203
20240119143001,123.76226806640625
20240119144001,105.0963363647461
20240119145001,89.70610809326172
20240119150001,67.92449188232422
20240119151001,60.464515686035156
20240119152001,53.23168182373047
20240119153001,46.437400817871094
20240119154001,40.18531036376953
20240119155001,34.538475036621094
20240119160001,29.1581974029541
20240119161001,23.7172794342041
20240119162001,17.759057998657227
20240119163001,11.856881141662598
20240119164001,7.062722682952881
20240119165001,4.363076686859131
20240224090001,159.49281311035156
20240224091001,207.121826171875
20240224092001,281.40850830078125
20240224093001,666.185791015625
20240224094001,886.7877197265625
20240224095001,946.9168701171875
20240224100001,760.3363037109375
20240224101001,450.6448974609375
20240224102001,400.6363830566406
20240224103001,372.710205078125
20240224104001,346.22662353515625
20240224105001,319.1175842285156
20240224110001,357.51568603515625
20240224111001,366.6097717285156
20240224112001,211.68052673339844
20240224113001,181.72230529785156
20240224114001,140.7378692626953
20240224115001,114.49401092529297
