序號,答案
20240117090001,79.43870544433594
20240117091001,72.8533821105957
20240117092001,80.70173645019531
20240117093001,91.85851669311523
20240117094001,81.32592010498047
20240117095001,85.6995849609375
20240117100001,87.92458724975586
20240117101001,90.83413696289062
20240117102001,86.00232696533203
20240117103001,101.16349029541016
20240117104001,92.25024795532227
20240117105001,100.75699615478516
20240117110001,123.50117492675781
20240117111001,155.1678924560547
20240117112001,205.24806213378903
20240117113001,256.7071533203125
20240117114001,293.74532318115234
20240117115001,329.2288818359375
20240117120001,299.89044189453125
20240117121001,251.0651092529297
20240117122001,208.77023315429682
20240117123001,200.38628387451172
20240117124001,227.47035217285156
20240117125001,314.7661437988281
20240117130001,358.3839645385742
20240117131001,327.15502166748047
20240117132001,355.1465759277344
20240117133001,370.0875549316406
20240117134001,331.9718322753906
20240117135001,280.7786102294922
20240117140001,288.7560501098633
20240117141001,312.9856719970703
20240117142001,380.1504211425781
20240117143001,388.73583984375
20240117144001,305.23453521728516
20240117145001,210.1729965209961
20240117150001,148.1894645690918
20240117151001,98.42032814025879
20240117152001,59.840853214263916
20240117153001,42.853973388671875
20240117154001,33.135902404785156
20240117155001,27.72481918334961
20240117160001,23.429939031600952
20240117161001,16.002679228782654
20240117162001,10.57942795753479
20240117163001,6.938367247581482
20240117164001,4.484550476074219
20240117165001,2.5407403111457825
20240119090001,159.21436309814453
20240119091001,193.37161254882812
20240119092001,217.7226104736328
20240119093001,231.034423828125
20240119094001,259.0426254272461
20240119095001,375.9026336669922
20240119100001,412.1690216064453
20240119101001,407.82481384277344
20240119102001,547.1802368164062
20240119103001,1036.5320434570312
20240119104001,1279.8984375
20240119105001,1135.934326171875
20240119110001,1090.2052001953125
20240119111001,1310.1946411132812
20240119112001,1415.745849609375
20240119113001,1321.8191528320312
20240119114001,1405.625
20240119115001,1483.387939453125
20240119120001,1195.5116882324219
20240119121001,739.1120300292969
20240119122001,576.5962524414062
20240119123001,543.3659820556641
20240119124001,794.8355102539062
20240119125001,1242.8211059570312
20240119130001,1197.4749145507812
20240119131001,1062.2353515625
20240119132001,983.2648620605469
20240119133001,812.4447021484375
20240119134001,572.7062072753906
20240119135001,501.67942810058594
20240119140001,493.2258605957031
20240119141001,430.70252990722656
20240119142001,355.99180603027344
20240119143001,316.5385437011719
20240119144001,265.3108367919922
20240119145001,209.97113037109375
20240119150001,129.23097610473633
20240119151001,86.64983367919922
20240119152001,79.26826095581055
20240119153001,67.56021690368652
20240119154001,57.8031005859375
20240119155001,46.74608325958252
20240119160001,45.314226150512695
20240119161001,30.57373046875
20240119162001,19.86605739593506
20240119163001,13.79751205444336
20240119164001,9.816678524017334
20240119165001,6.391275644302368
20240224090001,45.414772033691406
20240224091001,38.62693977355957
20240224092001,32.277549743652344
20240224093001,26.26744478940964
20240224094001,36.52061080932617
20240224095001,35.5827751159668
20240224100001,31.711669921875
20240224101001,37.864112854003906
20240224102001,75.4808120727539
20240224103001,93.06808471679688
20240224104001,66.04303741455078
20240224105001,60.32012176513671
20240224110001,115.91632080078124
20240224111001,123.24815368652344
20240224112001,100.10417556762695
20240224113001,95.62871551513672
20240224114001,96.35674667358398
20240224115001,80.48534393310547
20240224120001,67.20654678344727
20240224121001,56.9831657409668
20240224122001,56.17939376831055
20240224123001,59.28593444824219
20240224124001,70.44027709960938
20240224125001,57.77275085449219
20240224130001,53.980308532714844
20240224131001,50.5837287902832
20240224132001,50.20693588256836
20240224133001,51.558067321777344
20240224134001,47.040794372558594
20240224135001,36.42757797241211
20240224140001,46.42741584777832
20240224141001,37.00151443481445
20240224142001,29.06180191040039
20240224143001,20.610400199890137
20240224144001,14.803070306777954
20240224145001,9.623497188091278
20240224150001,16.12901496887207
20240224151001,10.884770393371582
20240224152001,7.221483945846558
20240224153001,4.90901255607605
20240224154001,3.4990334510803223
20240224155001,2.1084190011024475
20240224160001,3.674685001373291
20240224161001,1.0934616327285767
20240224162001,0.504585862159729
20240224163001,0.3222692608833313
20240224164001,0.25433483719825745
20240224165001,0.22561702132225034
20240226090001,17.886164665222168
20240226091001,28.544151306152344
20240226092001,41.083213806152344
20240226093001,56.178062438964844
20240226094001,75.11983108520508
20240226095001,86.350341796875
20240226100001,60.097618103027344
20240226101001,75.06290817260742
20240226102001,96.02873802185059
20240226103001,99.12108993530273
20240226104001,93.70913410186768
20240226105001,81.84256553649902
20240226110001,79.38274192810059
20240226111001,84.40987014770508
20240226112001,87.63606643676758
20240226113001,85.77585983276367
20240226114001,75.99696731567383
20240226115001,65.88858032226562
20240226120001,72.37177467346191
20240226121001,68.1599063873291
20240226122001,58.06665802001953
20240226123001,49.11650466918945
20240226124001,45.057682037353516
20240226125001,37.48025131225586
20240226130001,31.209924697875977
20240226131001,29.96587562561035
20240226132001,29.461950302124023
20240226133001,28.3381290435791
20240226134001,25.731176376342773
20240226135001,23.228684425354004
20240226140001,23.866482734680176
20240226141001,20.999508857727047
20240226142001,18.362542152404785
20240226143001,16.3985013961792
20240226144001,14.476940631866455
20240226145001,12.125466823577879
20240226150001,13.816334247589111
20240226151001,11.620631217956543
20240226152001,9.077335834503174
20240226153001,7.715903282165527
20240226154001,7.321130990982056
20240226155001,6.1850340366363525
20240226160001,4.247119188308716
20240226161001,4.858997344970703
20240226162001,4.722273290157318
20240226163001,3.3812187910079956
20240226164001,0.7740347385406494
20240226165001,0.6936529874801636
20240327090001,98.6649169921875
20240327091001,105.74858093261719
20240327092001,125.2490463256836
20240327093001,153.26287078857422
20240327094001,239.57935333251953
20240327095001,396.1522521972656
20240327100001,564.7214965820312
20240327101001,696.5356750488281
20240327102001,778.9619750976562
20240327103001,789.4788818359375
20240327104001,880.6300048828125
20240327105001,946.2367248535156
20240327110001,880.3179016113281
20240327111001,782.3751525878906
20240327112001,589.9328002929688
20240327113001,430.6416778564453
20240327114001,374.4457550048828
20240327115001,318.32470703125
20240327120001,304.7494354248047
