序號,答案
20240117090001,153.43777465820312
20240117091001,124.57239151000977
20240117092001,114.61412811279297
20240117093001,116.49393844604492
20240117094001,106.21749877929688
20240117095001,102.24526977539062
20240117100001,86.4493522644043
20240117101001,82.39630889892578
20240117102001,72.58900451660156
20240117103001,83.88055419921875
20240117104001,79.41215896606445
20240117105001,95.98799896240234
20240117110001,145.56478118896484
20240117111001,171.81053924560547
20240117112001,204.9656524658203
20240117113001,227.597412109375
20240117114001,218.37047576904297
20240117115001,255.23385620117188
20240117120001,318.2051086425781
20240117121001,347.2504119873047
20240117122001,352.33714294433594
20240117123001,365.12523651123047
20240117124001,364.423828125
20240117125001,406.06231689453125
20240117130001,444.3464813232422
20240117131001,451.1564636230469
20240117132001,491.4519348144531
20240117133001,498.3511505126953
20240117134001,427.62474060058594
20240117135001,336.88531494140625
20240117140001,310.37145233154297
20240117141001,253.15768432617188
20240117142001,207.78656005859375
20240117143001,162.02911376953125
20240117144001,138.97576904296875
20240117145001,114.84146881103516
20240117150001,93.16525650024414
20240117151001,58.824235916137695
20240117152001,26.650858402252197
20240117153001,14.710609436035156
20240117154001,10.75262451171875
20240117155001,9.629695892333984
20240117160001,5.161933898925781
20240117161001,3.5371795892715454
20240117162001,2.602530002593994
20240117163001,2.0780006051063538
20240117164001,1.6576003432273865
20240117165001,1.0265190601348877
20240119090001,167.77372741699216
20240119091001,172.79910278320312
20240119092001,201.60643768310547
20240119093001,241.04446411132812
20240119094001,289.70027923583984
20240119095001,392.65599060058594
20240119100001,404.7703552246094
20240119101001,405.4800720214844
20240119102001,595.6241149902344
20240119103001,1051.1613159179688
20240119104001,1281.1437377929688
20240119105001,1170.50830078125
20240119110001,1163.15087890625
20240119111001,1325.2631225585938
20240119112001,1389.06201171875
20240119113001,1282.2564697265625
20240119114001,1314.6073608398438
20240119115001,1442.840576171875
20240119120001,1359.6065368652344
20240119121001,968.2239074707031
20240119122001,703.0484619140625
20240119123001,550.5338287353516
20240119124001,730.1408081054688
20240119125001,1189.0925903320312
20240119130001,1202.6152954101562
20240119131001,946.7919921875
20240119132001,773.8694152832031
20240119133001,691.0633239746094
20240119134001,591.7597351074219
20240119135001,538.8233489990234
20240119140001,536.2057189941406
20240119141001,550.4006805419922
20240119142001,502.99058532714844
20240119143001,440.1736297607422
20240119144001,358.1919250488281
20240119145001,195.69383239746094
20240119150001,118.92474746704102
20240119151001,92.40930938720703
20240119152001,81.10554885864258
20240119153001,63.54055595397949
20240119154001,51.70178985595703
20240119155001,41.29855823516846
20240119160001,37.03940773010254
20240119161001,27.651473999023438
20240119162001,19.18545436859131
20240119163001,12.882198333740234
20240119164001,8.185285091400146
20240119165001,4.959330081939697
20240224090001,60.41404724121094
20240224091001,63.55147743225098
20240224092001,71.75174713134766
20240224093001,81.17824935913086
20240224094001,79.8613166809082
20240224095001,91.58735275268555
20240224100001,200.35462951660156
20240224101001,182.44324493408203
20240224102001,86.29061889648438
20240224103001,69.45538330078125
20240224104001,94.68326568603516
20240224105001,128.08525848388672
20240224110001,136.3859100341797
20240224111001,123.87906646728516
20240224112001,112.30965042114258
20240224113001,99.57342529296874
20240224114001,92.01177597045898
20240224115001,89.65702056884766
20240224120001,76.59214401245117
20240224121001,62.97004318237305
20240224122001,57.26191329956055
20240224123001,57.18070983886719
20240224124001,66.87388610839844
20240224125001,54.506134033203125
20240224130001,49.366355895996094
20240224131001,46.26826858520508
20240224132001,46.084468841552734
20240224133001,47.84992218017578
20240224134001,45.16478729248047
20240224135001,37.6742057800293
20240224140001,36.53270149230957
20240224141001,31.735065460205078
20240224142001,26.57675552368164
20240224143001,20.729846000671387
20240224144001,17.195556640625
20240224145001,13.839378356933594
20240224150001,11.919710397720337
20240224151001,8.808156251907349
20240224152001,6.336580991744995
20240224153001,4.420029401779175
20240224154001,3.23977130651474
20240224155001,2.307195246219635
20240224160001,1.0377600193023682
20240224161001,0.7422727942466736
20240224162001,0.504585862159729
20240224163001,0.3222692608833313
20240224164001,0.25433483719825745
20240224165001,0.22561702132225034
20240226090001,32.87139415740967
20240226091001,39.88813018798828
20240226092001,48.79862976074219
20240226093001,59.83544921875
20240226094001,70.76377487182617
20240226095001,74.552001953125
20240226100001,74.10079193115234
20240226101001,81.53286361694336
20240226102001,90.5798168182373
20240226103001,84.4960823059082
20240226104001,77.11192798614502
20240226105001,68.46912956237793
20240226110001,69.9507122039795
20240226111001,67.90242385864258
20240226112001,59.75204849243164
20240226113001,52.16677474975586
20240226114001,45.81382369995117
20240226115001,41.13426971435547
20240226120001,37.338449478149414
20240226121001,35.54950141906738
20240226122001,33.71697998046875
20240226123001,31.76900863647461
20240226124001,32.3113899230957
20240226125001,28.247020721435547
20240226130001,24.759836196899414
20240226131001,25.323694229125977
20240226132001,24.650304794311523
20240226133001,23.20762062072754
20240226134001,21.43659019470215
20240226135001,19.971619606018066
20240226140001,18.331799507141113
20240226141001,16.595532417297363
20240226142001,15.08059024810791
20240226143001,14.084200859069826
20240226144001,13.674633502960205
20240226145001,13.499383449554443
20240226150001,12.944096088409424
20240226151001,11.674418449401854
20240226152001,9.893909931182861
