序號,答案
20240117090001,99.14530944824219
20240117091001,154.47021484375
20240117092001,218.67437744140625
20240117093001,240.92068481445312
20240117094001,218.19496154785156
20240117095001,171.89898681640625
20240117100001,133.31472778320312
20240117101001,109.82115173339844
20240117102001,92.67915344238281
20240117103001,87.46475219726562
20240117104001,92.653076171875
20240117105001,100.70866394042969
20240117110001,117.17463684082031
20240117111001,154.88819885253906
20240117112001,203.71484375
20240117113001,257.166748046875
20240117114001,288.3534851074219
20240117115001,275.4855041503906
20240117120001,247.9871063232422
20240117121001,248.1959991455078
20240117122001,254.5742645263672
20240117123001,261.037109375
20240117124001,267.6919860839844
20240117125001,285.6073913574219
20240117130001,320.6834411621094
20240117131001,355.6479187011719
20240117132001,383.87005615234375
20240117133001,427.5157470703125
20240117134001,527.1798095703125
20240117135001,693.1948852539062
20240117140001,830.4636840820312
20240117141001,876.8037109375
20240117142001,832.18896484375
20240117143001,703.6436767578125
20240117144001,563.4368896484375
20240117145001,467.2970275878906
20240117150001,397.05206298828125
20240117151001,304.87335205078125
20240117152001,187.56661987304688
20240117153001,107.87400817871094
20240117154001,67.09202575683594
20240117155001,44.99885559082031
20240117160001,32.47428894042969
20240117161001,21.219375610351562
20240117162001,11.663803100585938
20240117163001,6.223526477813721
20240117164001,3.2183384895324707
20240117165001,1.8319858312606812
20240119090001,235.46656799316406
20240119091001,276.23260498046875
20240119092001,316.4713439941406
20240119093001,342.3983459472656
20240119094001,355.26947021484375
20240119095001,365.0780029296875
20240119100001,370.89581298828125
20240119101001,406.0416259765625
20240119102001,698.3446655273438
20240119103001,1045.54736328125
20240119104001,1250.751953125
20240119105001,1393.1666259765625
20240119110001,1510.674560546875
20240119111001,1593.970947265625
20240119112001,1603.84912109375
20240119113001,1530.5120849609375
20240119114001,1436.312255859375
20240119115001,1381.902099609375
20240119120001,1345.708740234375
20240119121001,1211.248779296875
20240119122001,996.8880615234375
20240119123001,852.3084106445312
20240119124001,851.0603637695312
20240119125001,1027.6087646484375
20240119130001,1316.468017578125
20240119131001,1415.497314453125
20240119132001,1222.9903564453125
20240119133001,914.15673828125
20240119134001,687.2929077148438
20240119135001,624.8421630859375
20240119140001,685.2010498046875
20240119141001,758.3557739257812
