序號,答案
20240117090001,101.6236572265625
20240117091001,92.35725402832031
20240117092001,76.15200805664062
20240117093001,71.17242431640625
20240117094001,73.0758056640625
20240117095001,75.09468078613281
20240117100001,75.51898193359375
20240117101001,75.06085205078125
20240117102001,75.35557556152344
20240117103001,81.95455932617188
20240117104001,104.13029479980469
20240117105001,169.05543518066406
20240117110001,306.0209045410156
20240117111001,462.3211669921875
20240117112001,530.5008544921875
20240117113001,598.0784301757812
20240117114001,649.4288330078125
20240117115001,667.1310424804688
20240117120001,618.8533935546875
20240117121001,562.891357421875
20240117122001,548.13623046875
20240117123001,538.3471069335938
20240117124001,550.3421020507812
20240117125001,649.5049438476562
20240117130001,875.8151245117188
20240117131001,1123.4810791015625
20240117132001,1252.588623046875
20240117133001,1228.42236328125
20240117134001,1242.8221435546875
20240117135001,1275.87939453125
20240117140001,1280.973876953125
20240117141001,1236.8623046875
20240117142001,1130.82373046875
20240117143001,993.5155029296875
20240117144001,823.30322265625
20240117145001,622.1396484375
20240117150001,369.3902587890625
20240117151001,139.82958984375
20240117152001,67.49026489257812
20240117153001,53.526885986328125
20240117154001,42.74311828613281
20240117155001,30.083999633789062
20240117160001,19.579788208007812
20240117161001,15.483993530273438
20240117162001,12.559921264648438
20240117163001,10.097030639648438
20240117164001,7.930893421173096
20240117165001,6.273514270782471
20240119090001,203.81906127929688
20240119091001,208.18650817871094
20240119092001,223.05645751953125
20240119093001,247.7724609375
20240119094001,303.0348205566406
20240119095001,386.715087890625
20240119100001,483.6344909667969
20240119101001,568.3871459960938
20240119102001,726.9251098632812
20240119103001,946.3670654296875
20240119104001,1206.1376953125
20240119105001,1412.639404296875
20240119110001,1498.865234375
20240119111001,1504.384521484375
20240119112001,1450.355224609375
20240119113001,1408.7164306640625
20240119114001,1439.2109375
20240119115001,1642.95654296875
20240119120001,1825.7515869140625
20240119121001,1551.6876220703125
20240119122001,1188.75927734375
20240119123001,964.5963134765625
20240119124001,1022.6766967773438
20240119125001,1165.6480712890625
20240119130001,1341.45361328125
20240119131001,1208.1201171875
20240119132001,940.88330078125
20240119133001,724.2374877929688
20240119134001,614.615234375
20240119135001,652.9640502929688
20240119140001,786.8558349609375
20240119141001,904.1058959960938
20240119142001,935.2508544921875
20240119143001,806.3057861328125
20240119144001,587.8196411132812
20240119145001,356.0961608886719
20240119150001,215.593994140625
20240119151001,156.52711486816406
20240119152001,126.44869995117188
20240119153001,105.34422302246094
20240119154001,76.78857421875
20240119155001,49.01875305175781
20240119160001,37.77574157714844
20240119161001,29.360366821289062
20240119162001,21.971633911132812
20240119163001,16.046554565429688
20240119164001,12.962844848632812
20240119165001,11.103775024414062
20240224090001,75.21353149414062
20240224091001,78.96141052246094
20240224092001,76.36946105957031
20240224093001,62.60658264160156
20240224094001,50.77314758300781
20240224095001,43.69789123535156
20240224100001,48.29612731933594
20240224101001,55.58985900878906
20240224102001,48.44520568847656
20240224103001,48.02763366699219
20240224104001,30.346755981445312
20240224105001,48.08949279785156
20240224110001,53.7501220703125
20240224111001,56.62831115722656
20240224112001,50.30375671386719
20240224113001,44.16358947753906
20240224114001,57.50135803222656
20240224115001,38.92579650878906
20240224120001,33.59828186035156
20240224121001,37.40745544433594
20240224122001,36.47019958496094
20240224123001,38.01493835449219
20240224124001,41.54771423339844
20240224125001,46.34916687011719
20240224130001,49.46769714355469
20240224131001,49.48625183105469
20240224132001,47.68141174316406
20240224133001,50.63783264160156
20240224134001,54.583160400390625
